Line  1740
  13:39:53.00  11.526442 8 2.420 44.143 2.285 1.853 57.727 0.081 0.010 0.010 0.279 0.026 0.010 0.012 0.183 1.528 3.323 2.688 1.604 1.107 0.967 0.965 0.989 1.000 1.001 1.000 1.000 -4.064 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8747968 0.1513328 0.7055298 0.7263454 0.1321263 0.8706939 0.7967076 0.0625643 0.0000735 0.0000351 0.0000010 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4265204 
  13:39:53.60  54.410429 7 0.634 615.604 0.043 0.010 2.831 152.893 0.017 0.011 0.010 0.014 0.013 0.011 0.190 1.832 4.189 3.182 1.720 1.114 0.957 0.959 0.987 1.000 1.001 1.000 1.000 -8.000 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9785413 0.1261069 0.9590523 0.9337085 0.0654397 0.0073027 0.0574911 0.0062195 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.8706398 
  13:39:54.20  8.617755 7 1.681 73.794 81.928 2.476 0.975 8.159 0.047 0.010 0.010 0.020 0.015 0.014 0.229 2.108 4.562 3.316 1.741 1.111 0.953 0.957 0.987 1.000 1.001 1.000 1.000 -4.047 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9496993 0.0649003 0.0734894 0.7444873 0.8070730 0.1645164 0.8258238 0.6849142 0.0603974 0.0004921 0.0000547 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.7079852 
  13:39:54.90  6.964921 5 1.539 32.580 10.394 13.258 0.630 3.379 0.042 0.010 0.010 0.010 0.010 0.015 0.152 1.303 3.297 2.884 1.696 1.127 0.967 0.962 0.988 1.000 1.001 1.000 1.000 -2.205 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9208925 0.1186683 0.3041674 0.2318283 0.8805609 0.2301988 0.8219646 0.6791624 0.0577427 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6775407 
  13:39:55.50  5.664563 5 1.390 26.369 18.048 11.535 0.560 6.507 0.042 0.010 0.010 0.010 0.012 0.013 0.118 1.069 2.968 2.784 1.696 1.137 0.973 0.964 0.988 1.000 1.001 1.000 1.000 -1.160 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9314361 0.1069169 0.1633391 0.2470975 0.8859373 0.1586270 0.8135394 0.6844601 0.0583788 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.7212606 
  13:39:56.10  5.982818 7 1.282 11.184 3.822 14.044 0.360 0.119 0.010 0.010 0.010 0.010 0.025 0.045 0.211 1.586 3.796 3.134 1.740 1.121 0.957 0.958 0.987 1.000 1.001 1.000 1.000 -6.701 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9101037 0.1856512 0.5234064 0.1609013 0.9134060 0.8455639 0.8226652 0.0641103 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6375896 
  13:39:56.70  4.841649 7 1.290 20.856 10.536 3.706 0.758 0.720 0.055 0.010 0.010 0.010 0.105 0.078 0.279 2.100 4.360 3.213 1.710 1.102 0.950 0.957 0.987 1.000 1.001 1.000 1.000 -6.221 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9214407 0.1036330 0.1993494 0.4753703 0.7557562 0.7025720 0.8107431 0.6724597 0.0593055 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6888549 
  13:39:57.20  4.126676 9 1.243 9.423 8.076 5.655 0.544 1.011 0.051 0.010 0.010 0.015 0.223 0.084 0.250 1.753 3.759 2.973 1.668 1.101 0.955 0.960 0.988 1.000 1.001 1.000 1.000 -6.456 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8916185 0.1841999 0.2982453 0.3306928 0.8205842 0.5622641 0.7798831 0.6557136 0.0586885 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6437121 
  13:39:57.90  3.366599 7 1.353 12.575 10.998 4.279 0.912 1.971 0.247 0.048 0.010 0.010 0.095 0.993 0.589 1.189 2.703 2.570 1.615 1.109 0.965 0.964 0.989 1.000 1.001 1.000 1.000 -4.701 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8941669 0.1364353 0.2049648 0.4246282 0.7630539 0.3147500 0.7201865 0.6558929 0.4747775 0.0504838 0.0000023 0.0000004 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5922024 
  13:39:58.50  1.849633 7 1.568 9.739 11.300 5.483 1.239 3.007 0.849 0.203 0.080 0.010 0.074 0.112 0.227 1.045 2.359 2.268 1.518 1.099 0.973 0.970 0.990 1.000 1.001 1.000 1.000 -2.651 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8709745 0.1648251 0.1822803 0.3298590 0.7498667 0.2943763 0.5532650 0.8203427 0.6071136 0.2716315 0.0284927 0.0001132 0.0000031 0.0000004 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5611582 
  13:39:59.00  1.872181 10 1.853 5.854 5.744 4.261 1.483 1.777 0.762 0.214 0.072 0.010 0.025 0.086 0.255 0.991 2.064 2.026 1.440 1.089 0.978 0.974 0.991 1.000 1.001 1.000 1.000 -2.767 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8109007 0.2764702 0.3499885 0.3835086 0.6506313 0.4021785 0.5526083 0.7731954 0.5663612 0.2521170 0.0279417 0.0000538 0.0000010 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4247494 
  13:39:59.70  2.250887 10 2.117 3.670 5.755 4.509 1.305 1.924 0.785 0.215 0.081 0.012 0.027 0.063 0.190 0.777 1.746 1.873 1.419 1.100 0.988 0.978 0.992 1.000 1.001 1.000 1.000 -0.952 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7568889 0.4349889 0.3524354 0.3494956 0.6882430 0.3714551 0.5339582 0.7825562 0.5433074 0.3195233 0.0291683 0.0001275 0.0000016 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.3280372 
  13:40:00.30  2.310188 10 2.221 2.833 6.361 4.780 1.191 2.222 0.800 0.221 0.086 0.016 0.051 0.076 0.177 0.722 1.675 1.853 1.424 1.106 0.990 0.978 0.991 0.999 1.001 1.000 1.000 -0.071 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7299436 0.5359116 0.3195933 0.3234693 0.7136191 0.3360638 0.5294999 0.7694064 0.5296159 0.3604735 0.0310093 0.0003380 0.0000089 0.0000007 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.2825948 
  13:40:00.90  2.128901 10 1.828 4.701 6.860 5.212 1.401 2.736 1.991 0.468 0.266 0.088 0.024 0.132 0.448 1.240 2.234 2.047 1.426 1.079 0.974 0.973 0.992 1.000 1.001 1.000 1.000 -1.774 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7881892 0.3235875 0.3087078 0.3255487 0.6641194 0.3196046 0.3588984 0.5721861 0.6303731 0.3891389 0.1733835 0.0199121 0.0005472 0.0000365 0.0000031 0.0000006 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.3873745 
  13:40:01.50  2.028206 10 1.706 5.792 6.174 4.452 1.412 2.849 2.398 0.449 0.240 0.101 0.018 0.277 0.858 1.507 2.373 2.093 1.426 1.069 0.967 0.971 0.992 1.000 1.001 1.000 1.000 -2.853 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8170762 0.2581942 0.3242756 0.3715564 0.6639423 0.3042357 0.3024727 0.6201940 0.7159462 0.4547663 0.1092111 0.0173326 0.0001050 0.0000125 0.0000021 0.0000005 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4458106 
  13:40:02.30  1.968788 10 1.738 5.660 5.245 3.761 1.792 3.269 1.640 0.481 0.267 0.101 0.020 0.281 0.714 1.380 2.349 2.092 1.430 1.075 0.971 0.972 0.991 1.000 1.001 1.000 1.000 -2.648 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8081633 0.2639460 0.3529876 0.4088934 0.5905108 0.2930549 0.4110625 0.5926197 0.6819333 0.4254636 0.1576616 0.0229576 0.0001802 0.0000255 0.0000040 0.0000010 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4265340 
  13:40:02.80  1.969155 10 1.601 6.378 6.888 3.638 1.444 4.528 1.836 0.352 0.259 0.068 0.013 0.137 0.513 1.300 2.295 2.061 1.422 1.076 0.973 0.973 0.992 1.000 1.001 1.000 1.000 -2.129 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8280220 0.2278711 0.2894699 0.4279937 0.6647336 0.2263468 0.3539064 0.6512856 0.6551883 0.4573357 0.0565170 0.0111950 0.0000459 0.0000016 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4615428 
  13:40:03.50  2.136666 10 1.923 3.002 4.949 3.235 1.780 2.437 0.530 0.231 0.070 0.012 0.075 0.087 0.181 0.749 1.701 1.859 1.423 1.104 0.990 0.978 0.991 0.999 1.001 1.000 1.000 0.225 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7400006 0.4672767 0.3590172 0.4231543 0.5725181 0.3124505 0.6268731 0.7354950 0.5066359 0.1976837 0.0236041 0.0002104 0.0000070 0.0000005 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.3187984 
  13:40:04.10  2.034299 10 1.999 3.112 5.029 3.478 1.906 2.453 0.539 0.244 0.079 0.013 0.095 0.091 0.171 0.721 1.678 1.855 1.425 1.106 0.991 0.978 0.991 0.999 1.001 1.000 1.000 0.243 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7414436 0.4605452 0.3596334 0.4199805 0.5623266 0.3158474 0.6340248 0.7676440 0.5007305 0.2546689 0.0260051 0.0005207 0.0000220 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.3165996 
  13:40:04.60  1.964947 10 1.657 5.030 3.249 2.618 1.266 0.954 0.217 0.074 0.011 0.022 0.161 0.246 0.393 1.190 2.199 2.014 1.411 1.076 0.975 0.974 0.992 1.000 1.001 1.000 1.000 -3.761 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8228529 0.2747304 0.4610789 0.4800183 0.5975827 0.4392893 0.8291934 0.6525707 0.3478177 0.0255873 0.0142870 0.0000032 0.0000008 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4473837 
  13:40:05.20  1.730573 10 2.349 6.469 4.369 4.715 2.990 2.046 1.269 0.538 0.291 0.113 0.038 0.105 0.425 1.360 2.246 1.953 1.374 1.067 0.975 0.975 0.992 1.000 1.001 1.000 1.000 -3.183 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7670004 0.2861370 0.4157361 0.3851699 0.4345156 0.4426420 0.4655284 0.5354593 0.5877740 0.3014438 0.3450899 0.0445749 0.0018520 0.0001024 0.0000108 0.0000032 0.0000011 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.3010789 
  13:40:05.90  1.773034 10 2.711 4.311 4.279 5.141 1.999 1.110 0.842 0.246 0.108 0.028 0.098 0.168 0.303 0.891 1.687 1.727 1.342 1.079 0.987 0.980 0.993 1.000 1.001 1.000 1.000 -1.477 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7278719 0.4293885 0.4220866 0.3460602 0.5485465 0.5452947 0.4917955 0.7572422 0.4749699 0.5475076 0.0630950 0.0019448 0.0003434 0.0000310 0.0000018 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.2349855 
  13:40:06.40  1.777142 10 2.676 3.404 4.972 3.445 1.087 0.987 0.287 0.101 0.025 0.109 0.163 0.064 0.185 0.814 1.657 1.727 1.351 1.087 0.991 0.981 0.993 1.000 1.001 1.000 1.000 0.193 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7223569 0.5148432 0.3725749 0.4418196 0.6596348 0.4695658 0.8114229 0.6587753 0.7341936 0.1043678 0.0056644 0.0002537 0.0000604 0.0000016 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.2240813 
  13:40:07.10  1.939169 10 2.453 4.262 4.287 3.315 1.065 0.970 0.295 0.102 0.029 0.161 0.388 0.116 0.260 1.085 1.989 1.842 1.349 1.068 0.980 0.978 0.993 1.000 1.001 1.000 1.000 -1.512 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7492375 0.4125459 0.4197165 0.4389666 0.6592767 0.4610896 0.7973420 0.6446932 0.7578097 0.1144652 0.0071729 0.0006891 0.0001949 0.0000206 0.0000010 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.2654655 
  13:40:07.70  2.120897 10 2.924 4.776 4.265 4.963 2.258 1.122 0.861 0.314 0.142 0.052 0.497 0.467 0.593 1.439 2.154 1.847 1.316 1.045 0.972 0.977 0.994 1.000 1.001 1.000 1.000 -1.540 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7188868 0.4225937 0.4343222 0.3609660 0.5044323 0.5466316 0.5160577 0.7435240 0.4614129 0.7738719 0.0928232 0.0160676 0.0050984 0.0004883 0.0000286 0.0000069 0.0000060 0.0000033 0.0000006 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.1990044 
  13:40:08.30  2.077701 10 2.235 4.487 4.167 3.265 1.246 0.768 0.335 0.100 0.034 0.172 0.408 0.164 0.346 1.264 2.145 1.883 1.343 1.058 0.975 0.977 0.993 1.000 1.001 1.000 1.000 -1.753 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7559777 0.3735431 0.4126837 0.4309941 0.5911771 0.5276616 0.7484026 0.5900452 0.7538996 0.1342848 0.0127830 0.0014925 0.0002854 0.0000369 0.0000034 0.0000009 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.2781652 
  13:40:08.90  1.984596 10 2.071 6.142 5.920 4.675 1.677 1.529 0.804 0.282 0.142 0.050 0.650 0.612 0.798 1.890 2.596 2.031 1.348 1.036 0.960 0.972 0.993 1.001 1.001 1.000 1.000 -2.171 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7876886 0.2797538 0.3304709 0.3644558 0.5936285 0.4263293 0.5308843 0.7673030 0.4806812 0.7834926 0.0881841 0.0114955 0.0039842 0.0004965 0.0000436 0.0000082 0.0000045 0.0000035 0.0000010 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.3298304 
  13:40:09.50  1.967313 10 1.833 10.071 8.391 5.066 2.433 2.031 1.562 0.580 0.376 0.179 0.061 0.158 0.539 1.505 2.294 1.918 1.344 1.054 0.972 0.976 0.993 1.000 1.001 1.000 1.000 -2.843 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8307953 0.1704298 0.2086624 0.3747010 0.4990504 0.4414903 0.3977720 0.5801022 0.6139651 0.2873851 0.5677737 0.1349123 0.0108190 0.0004502 0.0000414 0.0000151 0.0000090 0.0000034 0.0000006 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.3844172 
  13:40:10.10  1.956959 10 1.600 11.931 9.933 4.725 2.047 1.889 1.246 0.501 0.302 0.110 0.026 0.042 0.372 1.430 2.103 1.824 1.327 1.057 0.976 0.977 0.993 1.000 1.001 1.000 1.000 -3.545 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8583494 0.1387601 0.1644693 0.3755090 0.5294649 0.4414734 0.4596041 0.5609100 0.6027834 0.3165330 0.2523283 0.0196324 0.0006953 0.0000132 0.0000007 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4329030 
  13:40:10.70  2.278824 10 1.466 13.700 11.036 4.323 1.943 2.348 1.216 0.502 0.260 0.132 0.030 0.193 0.814 1.779 2.556 2.092 1.396 1.055 0.964 0.971 0.992 1.000 1.001 1.000 1.000 -3.643 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8794868 0.1200673 0.1442921 0.3942491 0.5616050 0.3854087 0.4860560 0.5760697 0.6736498 0.3587772 0.3198576 0.0408429 0.0006248 0.0000428 0.0000083 0.0000033 0.0000015 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5013167 
  13:40:11.30  2.013336 10 1.379 14.162 16.677 7.299 1.513 1.568 2.088 0.550 0.212 0.202 0.033 0.202 0.894 1.730 2.428 2.057 1.394 1.055 0.964 0.971 0.992 1.000 1.001 1.000 1.000 -3.018 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8952251 0.1107464 0.0743835 0.2376837 0.6646340 0.5005083 0.3343794 0.5857259 0.7416330 0.3373229 0.4107608 0.0528472 0.0008492 0.0000529 0.0000116 0.0000049 0.0000023 0.0000006 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5611031 
  13:40:11.90  2.209916 9 1.370 13.345 12.930 5.827 1.754 1.328 1.855 0.598 0.199 0.189 0.029 0.163 0.930 1.935 2.607 2.139 1.413 1.053 0.959 0.969 0.992 1.001 1.001 1.000 1.000 -3.584 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8907099 0.1146469 0.1002602 0.2967694 0.5936666 0.5649197 0.3471433 0.5541733 0.7381864 0.3624615 0.3129860 0.0371008 0.0005254 0.0000299 0.0000067 0.0000028 0.0000012 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5524985 
  13:40:12.50  2.539313 10 1.182 14.131 8.675 1.484 0.763 1.177 0.152 0.053 0.010 0.010 0.143 1.032 1.391 2.183 2.978 2.315 1.444 1.047 0.950 0.965 0.991 1.001 1.001 1.000 1.000 -5.809 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9047615 0.1053402 0.1730330 0.6870421 0.6802308 0.3851111 0.6904213 0.5926185 0.3159928 0.0399750 0.0000008 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5240405 
  13:40:13.20  2.403667 10 1.344 11.080 9.134 3.150 1.040 1.130 0.840 0.145 0.079 0.010 0.022 0.266 0.821 1.592 2.386 2.108 1.430 1.067 0.965 0.970 0.991 1.000 1.001 1.000 1.000 -4.015 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8898840 0.1302947 0.1861592 0.4733551 0.6739849 0.5029795 0.4447243 0.7791418 0.5948297 0.2447600 0.0259759 0.0000776 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5653264 
  13:40:13.70  3.021113 6 1.327 9.951 5.674 1.441 0.919 0.935 0.173 0.056 0.010 0.010 0.022 0.308 0.764 1.225 2.117 2.119 1.482 1.091 0.972 0.971 0.991 1.000 1.001 1.000 1.000 -4.433 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8832024 0.1633412 0.2930788 0.6622512 0.6609712 0.4519966 0.7817352 0.6325637 0.4192268 0.0491206 0.0000763 0.0000084 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5667480 
  13:40:14.30  3.486657 9 1.827 4.027 3.211 2.195 0.855 1.174 0.194 0.054 0.010 0.010 0.010 0.184 0.351 0.651 1.610 1.996 1.514 1.125 0.988 0.975 0.990 0.999 1.001 1.000 1.000 -3.119 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7873563 0.4120742 0.5089549 0.4989079 0.7289090 0.4156617 0.7888972 0.6591931 0.4746549 0.0512768 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4099623 
