Line  186
      08:38:17.20  1.294700 10 23.728 79.058 163.262 188.376 176.072 139.501 91.983 51.344 31.031 29.608 42.109 61.883 78.704 86.625 85.435 77.847 67.046 55.712 33.891 15.355 -0.352 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 33.205 0.6697054 0.1757754 0.0361820 0.0270497 0.0338940 0.0522460 0.0955515 0.1863697 0.2973676 0.2726770 0.1499665 0.0774790 0.0506718 0.0406422 0.0347760 0.0279746 0.0185838 0.0090776 0.0046039 0.0375382 0.0095798 
      08:38:17.80  1.933273 10 24.896 108.618 251.543 300.978 298.341 257.268 187.296 104.800 44.939 23.757 28.520 51.193 78.887 96.438 100.541 94.368 82.497 69.129 39.757 15.607 -0.501 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 38.103 0.7193105 0.1487107 0.0200806 0.0128681 0.0147640 0.0206889 0.0361498 0.0844546 0.2144668 0.3685760 0.2512852 0.1034877 0.0481176 0.0318261 0.0255501 0.0208580 0.0149502 0.0085476 0.0033823 0.0310852 0.0078821 
      08:38:18.39  1.773265 10 30.182 109.692 232.901 277.791 279.474 249.992 191.671 115.949 54.649 27.847 26.693 41.422 62.099 76.509 81.254 78.902 72.763 65.171 43.728 21.086 -0.293 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 36.893 0.6711286 0.1659172 0.0274910 0.0176937 0.0191508 0.0245949 0.0382750 0.0776485 0.1798948 0.3263103 0.2857428 0.1412308 0.0711183 0.0476520 0.0373289 0.0285307 0.0185197 0.0094947 0.0041537 0.0271994 0.0061513 
      08:38:19.00  1.920598 10 31.515 113.741 245.293 297.059 301.392 267.900 201.328 116.130 49.275 23.705 26.848 50.274 81.675 102.733 108.036 100.284 84.890 67.297 34.977 13.073 -0.319 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 42.401 0.6633695 0.1663466 0.0259966 0.0154246 0.0160561 0.0206602 0.0334865 0.0746253 0.1937912 0.3693585 0.2719104 0.1054253 0.0431828 0.0264071 0.0208861 0.0176326 0.0135677 0.0085789 0.0032528 0.0320277 0.0048666 
      08:38:19.60  2.276911 10 29.145 127.016 298.980 369.205 382.691 348.610 273.040 166.956 68.443 24.440 21.640 45.550 86.748 118.366 130.272 124.431 106.824 84.917 40.797 12.567 -0.477 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 46.118 0.7047127 0.1484637 0.0176282 0.0095532 0.0096443 0.0120922 0.0189200 0.0427723 0.1358079 0.3558496 0.3376318 0.1200142 0.0379747 0.0191763 0.0138972 0.0114405 0.0090668 0.0064341 0.0024902 0.0266167 0.0048442 
      08:38:20.20  2.366072 10 30.709 134.592 319.810 399.836 421.048 392.830 320.857 212.352 98.072 33.538 20.371 36.973 75.985 111.805 128.717 127.243 113.006 93.627 49.150 16.457 -0.472 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 48.480 0.7051926 0.1482783 0.0172204 0.0090404 0.0088525 0.0106638 0.0155524 0.0311657 0.0933791 0.2753159 0.3934999 0.1673352 0.0506360 0.0222546 0.0149851 0.0119710 0.0094308 0.0068547 0.0029284 0.0224836 0.0046542 
      08:38:20.80  2.876354 10 27.700 152.424 391.586 493.544 529.395 503.232 423.707 296.819 146.203 42.761 16.354 28.872 71.568 115.537 136.602 135.435 118.784 95.686 45.463 13.446 -0.724 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 51.507 0.7464491 0.1294925 0.0107544 0.0051883 0.0049391 0.0058175 0.0082129 0.0156914 0.0514873 0.2047372 0.4542323 0.2009622 0.0511035 0.0181310 0.0112075 0.0087386 0.0069287 0.0052859 0.0024986 0.0188988 0.0048561 
      08:38:21.39  2.607625 10 31.644 150.029 369.502 468.159 502.616 478.007 399.589 273.690 127.023 36.071 16.763 35.470 88.231 139.688 165.815 165.949 146.088 117.053 52.311 13.397 -0.550 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 54.557 0.7152299 0.1410183 0.0139399 0.0066325 0.0061139 0.0070513 0.0099145 0.0195054 0.0663078 0.2468524 0.4535868 0.1671249 0.0379589 0.0133298 0.0082481 0.0064912 0.0053494 0.0044961 0.0021619 0.0192854 0.0038059 
      08:38:22.00  1.810931 10 37.583 144.223 314.777 391.271 421.074 413.101 358.874 255.173 132.486 47.163 20.764 27.852 57.651 91.370 109.457 110.766 100.509 85.655 52.732 22.850 -0.242 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 43.408 0.6627284 0.1604814 0.0222352 0.0116747 0.0105080 0.0112344 0.0143668 0.0248206 0.0653044 0.2011578 0.4009298 0.2401906 0.0819560 0.0338765 0.0215091 0.0165944 0.0126323 0.0085696 0.0037219 0.0206896 0.0037199 
      08:38:22.60  2.606382 10 39.108 150.438 352.251 458.556 504.976 497.800 442.281 341.129 209.206 88.401 31.391 24.560 47.479 88.375 118.790 128.676 121.896 106.639 64.592 27.332 -0.377 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 62.203 0.6672005 0.1615989 0.0205999 0.0095838 0.0082500 0.0088047 0.0109735 0.0167449 0.0360707 0.1115133 0.3041519 0.3274037 0.1213712 0.0375032 0.0183572 0.0130521 0.0103002 0.0081701 0.0049172 0.0143521 0.0034665 
      08:38:23.20  5.188504 10 37.755 185.245 476.544 632.803 725.191 747.056 701.566 591.890 428.646 233.638 68.373 15.894 18.305 47.820 83.949 102.597 107.743 105.546 82.666 50.767 -0.594 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 75.592 0.7118897 0.1391499 0.0119469 0.0045465 0.0034088 0.0032249 0.0035917 0.0047082 0.0079426 0.0233768 0.1167031 0.3874506 0.2566868 0.0731039 0.0225962 0.0118700 0.0077079 0.0052364 0.0043529 0.0063859 0.0032973 
      08:38:23.80  5.269818 10 41.523 188.370 480.544 647.128 751.175 785.367 751.188 651.966 496.713 304.549 115.551 27.514 16.233 37.688 80.149 111.504 126.699 131.030 121.979 97.954 -0.553 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 86.660 0.6947367 0.1463262 0.0136148 0.0049771 0.0035473 0.0032083 0.0034242 0.0042599 0.0065156 0.0152180 0.0670774 0.2638520 0.3358978 0.1066263 0.0261488 0.0108280 0.0065472 0.0044296 0.0041122 0.0060811 0.0028707 
      08:38:24.39  1.626824 10 44.441 126.175 258.717 330.605 356.209 341.407 290.677 210.528 120.102 55.092 32.015 40.182 73.739 117.701 149.997 161.924 154.396 135.193 82.953 33.982 -0.218 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 59.765 0.5819209 0.1941966 0.0366338 0.0188545 0.0166334 0.0183324 0.0239843 0.0389987 0.0833069 0.1980758 0.3275458 0.2117664 0.0745960 0.0273699 0.0149464 0.0109796 0.0090591 0.0078625 0.0048819 0.0136881 0.0033367 
      08:38:25.00  13.435145 0 107.569 107.357 107.243 107.145 107.077 107.051 107.077 107.160 107.298 107.478 107.682 107.886 108.066 108.203 108.290 108.329 108.329 108.303 108.244 108.144 -0.000 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 108.059 0.2133465 0.2461278 0.1469109 0.0948544 0.0765813 0.0786474 0.0872256 0.0908684 0.0841017 0.0685586 0.0500852 0.0341683 0.0231571 0.0164363 0.0122612 0.0093039 0.0070036 0.0051904 0.0052059 0.0070853 0.0063679 
      08:38:25.60  6.209444 10 46.112 126.714 244.283 309.379 337.142 328.669 284.744 210.731 123.157 55.339 28.512 32.268 60.326 101.481 133.444 145.811 138.813 120.058 76.631 34.184 -0.168 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 47.642 0.5536069 0.1927810 0.0347726 0.0153114 0.0116517 0.0121384 0.0165063 0.0298507 0.0732501 0.1897780 0.3054806 0.2060681 0.0856532 0.0358166 0.0196382 0.0135247 0.0102405 0.0078913 0.0040361 0.0148206 0.0027497 
      08:38:26.30  1.220241 10 48.862 123.481 238.485 304.195 329.883 321.436 283.442 220.503 144.872 80.567 47.138 42.926 60.870 91.947 119.849 133.508 131.502 119.178 86.307 47.993 -0.160 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 58.531 0.5451933 0.2082024 0.0458632 0.0246577 0.0216584 0.0233079 0.0287765 0.0413766 0.0719449 0.1427247 0.2462757 0.2380685 0.1205791 0.0503314 0.0264184 0.0185319 0.0149141 0.0122744 0.0072340 0.0125373 0.0035733 
      08:38:26.89  1.121678 10 47.623 124.661 244.043 311.899 339.220 332.467 295.759 232.275 153.405 84.118 46.705 40.081 56.178 86.176 113.607 126.890 124.631 112.289 80.583 44.709 -0.160 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 56.279 0.5550934 0.2039236 0.0432563 0.0230681 0.0201815 0.0215286 0.0262540 0.0373652 0.0651674 0.1331559 0.2431680 0.2502272 0.1294633 0.0538046 0.0280863 0.0196192 0.0156066 0.0125407 0.0068485 0.0135452 0.0035462 
      08:38:27.39  1.580925 10 45.912 123.066 257.277 340.871 380.130 377.731 338.984 270.832 185.088 104.487 55.406 41.872 55.237 87.701 122.199 142.722 144.935 133.614 92.453 47.166 -0.251 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 71.235 0.5676754 0.2035750 0.0397734 0.0194257 0.0162637 0.0170865 0.0208634 0.0295894 0.0509185 0.1057627 0.2113680 0.2553280 0.1423380 0.0544108 0.0240375 0.0149775 0.0115476 0.0098444 0.0075412 0.0120503 0.0035232 
      08:38:28.00  3.278409 6 59.234 115.400 220.637 302.525 353.872 372.402 359.281 319.512 261.035 194.626 133.465 89.095 65.135 57.335 59.125 64.942 71.694 78.848 84.555 88.486 -0.190 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 105.141 0.4658387 0.2502476 0.0673581 0.0324972 0.0245297 0.0230042 0.0246091 0.0289499 0.0369955 0.0513193 0.0763028 0.1125616 0.1361768 0.1121267 0.0671947 0.0397644 0.0265938 0.0172939 0.0108412 0.0100244 0.0039742 
      08:38:28.70  4.218569 4 59.095 117.202 237.571 337.384 404.433 433.226 422.382 376.139 303.433 217.547 136.471 78.463 49.777 43.450 51.428 67.373 84.837 99.717 113.768 128.232 -0.232 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 126.018 0.4748194 0.2499723 0.0610808 0.0260599 0.0180734 0.0160474 0.0167152 0.0197026 0.0260776 0.0391333 0.0662386 0.1145973 0.1552243 0.1240718 0.0636557 0.0306909 0.0169472 0.0098683 0.0068075 0.0071821 0.0035156 
      08:38:29.30  5.852075 2 87.714 116.706 171.589 218.570 249.105 258.925 247.747 219.340 180.528 139.707 104.778 80.674 68.313 65.951 70.935 80.311 91.223 101.677 114.040 129.811 -0.094 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 128.841 0.3099794 0.2741390 0.1174850 0.0653511 0.0483519 0.0434821 0.0444598 0.0493277 0.0575359 0.0694110 0.0856601 0.1012688 0.0984838 0.0698704 0.0372809 0.0180686 0.0099816 0.0063696 0.0056763 0.0072407 0.0040699 
      08:38:29.89  11.792242 0 133.474 133.390 133.484 133.572 133.652 133.720 133.778 133.825 133.864 133.897 133.927 133.956 133.983 134.010 134.035 134.058 134.079 134.098 134.156 134.243 -0.001 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 134.108 0.1928814 0.2329099 0.1469398 0.0945591 0.0692069 0.0631701 0.0673458 0.0726149 0.0722832 0.0641510 0.0504788 0.0356541 0.0233195 0.0148636 0.0097378 0.0066950 0.0047574 0.0034315 0.0040332 0.0069888 0.0055841 
      08:38:30.50  9.778773 10 90.798 102.575 130.253 155.602 177.721 196.303 210.925 221.148 226.581 226.870 221.606 210.230 192.114 167.085 136.568 104.987 79.432 65.352 59.545 64.736 -0.081 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 132.975 0.2794689 0.2763062 0.1267398 0.0704909 0.0522177 0.0471909 0.0465328 0.0464760 0.0453093 0.0423662 0.0376684 0.0317656 0.0255780 0.0202120 0.0168258 0.0163745 0.0182233 0.0186329 0.0150355 0.0128227 0.0047240 
      08:38:31.10  5.760537 5 43.063 134.562 338.965 486.440 593.502 653.786 661.145 614.898 521.370 393.387 250.714 124.871 51.564 28.422 32.275 53.399 82.614 108.851 135.786 167.353 -0.542 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 148.070 0.5957499 0.1981287 0.0293412 0.0102915 0.0067689 0.0057519 0.0057864 0.0066771 0.0088086 0.0136287 0.0259301 0.0588042 0.1194781 0.1405005 0.0809935 0.0326533 0.0134368 0.0063213 0.0042548 0.0049233 0.0031029 
      08:38:31.70  4.698889 10 38.455 189.510 515.358 712.945 863.827 948.892 962.411 905.488 785.139 613.268 408.416 202.158 64.997 24.016 29.053 59.508 95.755 118.955 131.385 134.434 -0.822 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 116.137 0.7134876 0.1401983 0.0114395 0.0039148 0.0026744 0.0023012 0.0023175 0.0026402 0.0033881 0.0050682 0.0099122 0.0305066 0.1125084 0.2311288 0.1370733 0.0424721 0.0140446 0.0065921 0.0048748 0.0064600 0.0028832 
      08:38:32.30  11.837402 0 136.103 135.827 136.514 137.209 137.882 138.498 139.024 139.435 139.715 139.865 139.901 139.852 139.755 139.646 139.550 139.481 139.437 139.410 139.438 139.494 -0.003 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 139.242 0.1975273 0.2394487 0.1511065 0.0967531 0.0699683 0.0632306 0.0675233 0.0735682 0.0742386 0.0668099 0.0532281 0.0379357 0.0248867 0.0157852 0.0102240 0.0069267 0.0048354 0.0034148 0.0039993 0.0072419 0.0056850 
      08:38:32.89  6.019101 10 34.441 195.324 547.585 744.032 896.570 979.081 984.744 914.419 776.616 585.960 363.786 147.555 35.505 15.638 30.748 68.263 101.259 120.213 129.838 132.952 -1.015 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 123.460 0.7427467 0.1290185 0.0088739 0.0030858 0.0021616 0.0018713 0.0018790 0.0021260 0.0027152 0.0041174 0.0089997 0.0372855 0.1580802 0.2565437 0.0928277 0.0207473 0.0068444 0.0034950 0.0029248 0.0039816 0.0036700 
      08:38:33.50  4.674402 10 32.571 201.324 569.625 769.909 926.654 1007.537 1006.551 927.855 782.430 585.300 357.983 142.419 35.974 18.537 37.774 80.698 115.935 134.184 144.986 147.928 -1.103 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 108.690 0.7589817 0.1230054 0.0078136 0.0028681 0.0021198 0.0019277 0.0020290 0.0023994 0.0031979 0.0050868 0.0117881 0.0490301 0.1873300 0.2632426 0.0963875 0.0246277 0.0092789 0.0050376 0.0040552 0.0053531 0.0042341 
      08:38:34.10  1.484472 10 32.430 109.494 262.220 361.984 419.722 430.442 399.349 337.187 255.722 169.890 100.228 61.794 52.417 63.003 82.743 98.415 103.073 98.648 76.961 49.500 -0.468 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 68.895 0.6533171 0.1804854 0.0283457 0.0136435 0.0116855 0.0124304 0.0151953 0.0208171 0.0323776 0.0584216 0.1140459 0.1856989 0.1800650 0.1023323 0.0500982 0.0297939 0.0213914 0.0160912 0.0097675 0.0142811 0.0065958 
      08:38:34.70  1.333800 10 31.702 106.302 251.586 344.554 394.905 399.283 364.711 302.594 224.791 146.728 87.940 59.202 56.587 72.070 94.685 111.564 116.693 112.223 94.427 66.930 -0.452 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 63.549 0.6538226 0.1811643 0.0293842 0.0146830 0.0129678 0.0142041 0.0178453 0.0251240 0.0401966 0.0735793 0.1380978 0.1997416 0.1673630 0.0892898 0.0448253 0.0278839 0.0207087 0.0159532 0.0099196 0.0117189 0.0070075 
      08:38:35.30  1.651295 10 30.091 109.785 269.588 368.887 427.309 437.294 402.223 333.480 245.740 157.362 90.945 59.302 57.852 78.404 109.028 133.377 142.637 138.406 113.678 75.906 -0.579 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 74.317 0.6757150 0.1724273 0.0255727 0.0126195 0.0110585 0.0119464 0.0149549 0.0213332 0.0352155 0.0679515 0.1363910 0.2067178 0.1692538 0.0820974 0.0361699 0.0203493 0.0147070 0.0119801 0.0098848 0.0118278 0.0076002 
      08:38:35.89  1.685134 10 28.096 103.456 253.761 345.140 397.289 403.033 366.199 298.526 215.096 134.639 78.129 54.187 56.963 78.406 105.799 124.401 128.167 120.332 88.487 50.371 -0.595 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 70.513 0.6785491 0.1714713 0.0255983 0.0128814 0.0114757 0.0126090 0.0161205 0.0236413 0.0403600 0.0796220 0.1550118 0.2110113 0.1523755 0.0707873 0.0328493 0.0199381 0.0148846 0.0120901 0.0086349 0.0128313 0.0081197 
      08:38:36.50  1.353697 10 32.611 102.739 232.294 310.273 344.905 337.496 297.168 235.062 163.725 100.673 62.221 50.593 59.491 80.573 101.235 111.598 110.095 101.136 77.627 48.571 -0.386 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 58.265 0.6379109 0.1872880 0.0332653 0.0176727 0.0163563 0.0187186 0.0245242 0.0362804 0.0615222 0.1151311 0.1947807 0.2141128 0.1346219 0.0656350 0.0364193 0.0257869 0.0204141 0.0158159 0.0083787 0.0140177 0.0066577 
      08:38:37.10  2.132925 10 32.889 100.820 230.977 312.918 357.208 360.448 327.094 268.149 197.794 132.320 86.823 66.749 67.835 82.047 98.315 107.144 106.559 100.588 82.879 59.089 -0.460 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 74.305 0.6350977 0.1929771 0.0356062 0.0187082 0.0167176 0.0182994 0.0230161 0.0325584 0.0515336 0.0885340 0.1452203 0.1789526 0.1384861 0.0759445 0.0408113 0.0272759 0.0216137 0.0173154 0.0113545 0.0130278 0.0076338 
      08:38:37.70  3.637715 10 31.337 91.522 207.393 276.446 311.224 309.384 274.180 215.921 150.177 94.991 63.097 54.842 64.183 82.515 98.941 106.853 106.659 102.408 88.313 68.629 -0.501 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 86.941 0.6278250 0.1993400 0.0394620 0.0216282 0.0197853 0.0219478 0.0281413 0.0413841 0.0693580 0.1234740 0.1890647 0.1850794 0.1076307 0.0496921 0.0269402 0.0196246 0.0162066 0.0128661 0.0095446 0.0090086 0.0082717 
      08:38:38.30  1.306850 10 35.912 86.795 161.574 197.909 202.747 183.551 149.123 109.206 75.185 55.638 51.858 60.603 75.838 89.541 96.124 94.882 88.419 80.414 65.523 44.403 -0.194 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 44.121 0.5635792 0.2156283 0.0557673 0.0367918 0.0383708 0.0477963 0.0662447 0.0993749 0.1524859 0.2070460 0.2012991 0.1341071 0.0771997 0.0503379 0.0398127 0.0340760 0.0271392 0.0179712 0.0060732 0.0187814 0.0064479 
      08:38:38.89  1.758266 10 41.131 93.660 168.253 203.790 207.667 186.904 150.418 109.160 75.488 57.635 56.195 67.324 83.754 96.442 100.146 95.565 86.862 78.314 61.680 40.244 -0.184 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 50.500 0.5357977 0.2218661 0.0596867 0.0389092 0.0400325 0.0497081 0.0691815 0.1038029 0.1566913 0.2057841 0.1929824 0.1254769 0.0706162 0.0450432 0.0360280 0.0324757 0.0275207 0.0193186 0.0071781 0.0192192 0.0055709 
      08:38:39.50  2.346362 10 31.757 87.176 176.687 215.181 215.896 185.292 135.500 84.644 51.598 42.636 55.542 86.604 123.769 152.047 163.396 157.230 138.003 113.621 60.375 20.977 -0.379 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 60.253 0.6023666 0.2015240 0.0447489 0.0286466 0.0309722 0.0421305 0.0687447 0.1272854 0.2236506 0.2660863 0.1679915 0.0715935 0.0306427 0.0168995 0.0122023 0.0104707 0.0093442 0.0083231 0.0039115 0.0205759 0.0063459 
      08:38:40.20  1.937113 10 26.720 79.133 160.144 187.752 179.125 143.314 95.797 56.723 39.213 43.536 68.040 106.031 142.557 165.704 170.834 159.110 135.346 108.009 53.747 16.399 -0.414 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 48.869 0.6304683 0.1915913 0.0426769 0.0302878 0.0362594 0.0549784 0.0995316 0.1886477 0.2816970 0.2303611 0.1091596 0.0446344 0.0220464 0.0143452 0.0115094 0.0103037 0.0091457 0.0076785 0.0025789 0.0321042 0.0078314 
      08:38:40.80  1.953355 10 20.830 72.866 155.545 180.393 170.165 133.666 87.797 52.275 37.684 43.134 66.042 98.449 126.645 141.285 139.990 125.470 103.206 80.076 39.904 13.316 -0.566 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 43.038 0.6800208 0.1741680 0.0357890 0.0267640 0.0338227 0.0541428 0.1031709 0.1987589 0.2810940 0.2124831 0.1001216 0.0443503 0.0247770 0.0180697 0.0156796 0.0144692 0.0124394 0.0090200 0.0027808 0.0413713 0.0117180 
      08:38:41.39  1.725211 10 24.184 63.288 117.345 132.506 121.765 96.034 68.483 49.939 44.497 51.024 65.404 80.481 89.489 89.790 83.039 73.251 63.966 56.783 40.858 22.369 -0.317 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 35.574 0.6137606 0.2068634 0.0592448 0.0484380 0.0613802 0.0916054 0.1441784 0.2080718 0.2285691 0.1718807 0.1022518 0.0628725 0.0475642 0.0436989 0.0428992 0.0385322 0.0271718 0.0134557 0.0050333 0.0393188 0.0110932 
      08:38:41.89  2.610327 10 22.176 78.336 161.550 176.108 152.600 104.492 56.203 31.068 31.219 55.280 100.041 147.654 181.762 194.793 186.429 161.206 126.164 90.208 32.827 6.969 -0.585 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 46.390 0.6805134 0.1703053 0.0350549 0.0286705 0.0408801 0.0771754 0.1694811 0.3168271 0.3044172 0.1355332 0.0463857 0.0195975 0.0115831 0.0088194 0.0078599 0.0075023 0.0068393 0.0056302 0.0015843 0.0475879 0.0094044 
      08:38:42.60  2.283802 10 17.381 72.246 154.120 164.459 139.431 92.934 49.823 29.280 31.453 54.569 93.296 130.885 154.162 158.710 146.216 121.681 91.786 63.449 25.053 6.864 -0.748 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 38.182 0.7228396 0.1551369 0.0302497 0.0265689 0.0404811 0.0811423 0.1828711 0.3249649 0.2788560 0.1224213 0.0464284 0.0230240 0.0158034 0.0134979 0.0129545 0.0127401 0.0112840 0.0076947 0.0024353 0.0533149 0.0149377 
      08:38:43.20  2.077628 10 17.527 66.864 134.794 136.610 106.701 63.166 32.439 24.892 39.167 76.284 124.729 165.821 188.346 189.638 172.286 141.073 102.698 65.750 21.305 4.682 -0.669 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 36.979 0.7067466 0.1623349 0.0362939 0.0350598 0.0591832 0.1285495 0.2723321 0.3576903 0.1970774 0.0693983 0.0268818 0.0147820 0.0108390 0.0095144 0.0092224 0.0092347 0.0085957 0.0063635 0.0018665 0.0562801 0.0137149 
