Line  57
 08:08:46.4     2.062617 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 17624.693 16143.401 10767.328 942.670 0.943 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 620.626 0.0067389 0.0111511 0.0119112 0.0125870 0.0131530 0.0135859 0.0138657 0.0139773 0.0139109 0.0136621 0.0132313 0.0126216 0.0118369 0.0110782 0.0110474 0.0124124 0.0144043 0.0173121 0.0664466 0.5925080 0.0023924 
 08:08:47.0     5.459199 5 711.735641
 08:08:47.0     1.913150 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 17541.122 15918.382 10001.755 1067.457 0.751 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 711.736 0.0069957 0.0115575 0.0123186 0.0129915 0.0135528 0.0139825 0.0142655 0.0143925 0.0143607 0.0141733 0.0138375 0.0133623 0.0127546 0.0120152 0.0113674 0.0118049 0.0135309 0.0162291 0.0790099 0.7060927 0.0009626 
 08:08:47.6     7.248072 5 549.187948
 08:08:47.6     4.906309 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 17477.863 13305.253 11796.462 6499.952 349.499 1.067 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 549.188 0.0060479 0.0098744 0.0103434 0.0106851 0.0108750 0.0108932 0.0107264 0.0103704 0.0098309 0.0091687 0.0087845 0.0091275 0.0094133 0.0094319 0.0097298 0.0112475 0.0135443 0.0162022 0.0439045 0.5859724 0.0024018 
 08:08:48.2     6.261592 5 634.696530
 08:08:48.2     4.381361 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 19751.323 18334.845 10046.516 473.925 1.097 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 634.697 0.0066825 0.0109623 0.0115611 0.0120388 0.0123685 0.0125269 0.0124970 0.0122690 0.0118422 0.0112251 0.0104353 0.0094981 0.0084439 0.0074181 0.0068699 0.0072464 0.0079764 0.0095576 0.0465369 0.5519768 0.0027941 
 08:08:48.8     6.048198 5 666.235220
 08:08:48.8     3.950944 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 11453.393 556.106 1.105 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 666.235 0.0069966 0.0114916 0.0121408 0.0126700 0.0130518 0.0132624 0.0132836 0.0131048 0.0127233 0.0121457 0.0113864 0.0104670 0.0094134 0.0082538 0.0072350 0.0071269 0.0076943 0.0091717 0.0491526 0.5512677 0.0029290 
 08:08:49.4     7.498349 5 565.733635
